"adap-org/9501001","John D. Crawford","John David Crawford (Department of Physics and Astronomy, University
  of Pittsburgh, Pittsburgh, PA)","Scaling and singularities in the entrainment of globally-coupled
  oscillators","11 pages (Revtex); paper submitted to Phys. Rev. Lett","Phys. Rev. Lett. 74, 4341 (1995)","10.1103/PhysRevLett.74.4341",,"adap-org nlin.AO",,"  The onset of collective behavior in a population of globally coupled
oscillators with randomly distributed frequencies is studied for phase
dynamical models with arbitrary coupling. The population is described by a
Fokker-Planck equation for the distribution of phases which includes the
diffusive effect of noise in the oscillator frequencies. The bifurcation from
the phase-incoherent state is analyzed using amplitude equations for the
unstable modes with particular attention to the dependence of the nonlinearly
saturated mode $|\alpha_\infty|$ on the linear growth rate $\gamma$. In general
we find $|\alpha_\infty|\sim \sqrt{\gamma(\gamma+l^2D)}$ where $D$ is the
diffusion coefficient and $l$ is the mode number of the unstable mode. The
unusual $(\gamma+l^2D)$ factor arises from a singularity in the cubic term of
the amplitude equation.
","[{""version"":""v1"",""created"":""Tue, 3 Jan 1995 19:37:34 GMT""}]","2009-10-28"
"astro-ph/9501004","Rachel Pildis","Rachel A. Pildis, Joel N. Bregman (Dept. of Astronomy, U. of
  Michigan), and August E. Evrard (Dept. of Physics, U. of Michigan)","ROSAT Observations of Compact Groups of Galaxies","27 pages in AASTeX format, figures available from
  pildis@astro.lsa.umich.edu",,"10.1086/175544","none","astro-ph",,"  We have systematically analyzed a sample of 13 new and archival ROSAT PSPC
observations of compact groups of galaxies: 12 Hickson Compact Groups plus the
NCG 2300 group. We find that approximately two-thirds of the groups have
extended X-ray emission and, in four of these, the emission is resolved into
diffuse emission from gas at a temperature of $k$T $\sim 1$ keV in the group
potential. All but one of the groups with extended emission have a spiral
fraction of less than 50\%. The baryon fraction of groups with diffuse emission
is 5--19\%, similar to the values in clusters of galaxies. However, with a
single exception (HCG 62), the gas-to-stellar-mass ratio in our groups has a
median value near 5\%, somewhat greater than the values for individual
early-type galaxies and two orders of magnitude lower than in clusters of
galaxies. The X-ray luminosities of individual group galaxies are comparable to
those of similar field galaxies, although the L$_X$-L$_B$ relation for
early-type galaxies may be flatter in compact groups than in the field.
","[{""version"":""v1"",""created"":""Tue, 3 Jan 1995 19:46:39 GMT""}]","2016-08-30"
"astro-ph/9501005","Peter G. Sutherland","Douglas A. Swartz (NASA Marshall Space Flight Center), Peter G.
  Sutherland (McMaster University), Robert P. Harkness (University of Texas)","Gamma-Ray Transfer and Energy Deposition in Supernovae","24 pages, PostScript file including 9 figures. Accepted for
  publication in The Astrophysical Journal","Astrophys.J. 446 (1995) 766","10.1086/175834",,"astro-ph",,"  Solutions to the energy-independent (gray) radiative transfer equations are
compared to results of Monte Carlo simulations of the \Ni and \Co radioactive
decay \GR energy deposition in supernovae. The comparison shows that an
effective, purely absorptive, gray opacity, \KG $\sim (0.06 \pm 0.01)Y_e$
cm$^2$ g$^{-1}$, where $Y_e$ is the total number of electrons per baryon,
accurately describes the interaction of \GRs with the cool supernova gas and
the local \GR energy deposition within the gas. The nature of the \GR\
interaction process (dominated by Compton scattering in the relativistic
regime) creates a weak dependence of \KG on the optical thickness of the
(spherically symmetric) supernova atmosphere: The maximum value of \KG applies
during optically thick conditions when individual \GRs undergo multiple
scattering encounters and the lower bound is reached at the phase characterized
by a total Thomson optical depth to the center of the atmosphere \te \LA 1. Our
results quantitatively confirm that the quick and efficient solution to the
gray transfer problem provides an accurate representation of \GR energy
deposition for a broad range of supernova conditions.
","[{""version"":""v1"",""created"":""Wed, 4 Jan 1995 02:28:17 GMT""}]","2009-10-28"
"astro-ph/9501006","Peter Biermann","Peter L. Biermann","The origin of cosmic rays","Lecture at the meeting Trends in Astroparticle Physics, Stockholm
  September 1994, 8 pages, uuencoded","Nucl.Phys.Proc.Suppl.43:221-228,1995","10.1016/0920-5632(95)00478-R","MPIfR 616","astro-ph",,"  The search for the origin of cosmic rays is a quest of almost a hundred
years. A recent theoretical proposal gives quantitative predictions, which can
be tested with data. Specifically, it has been suggested, that all cosmic rays
can be attributed to just three source sites: i) supernova explosions into the
interstellar medium, ii) supernova explosions into a stellar wind, and iii)
powerful radiogalaxies. The cosmic rays from any extragalactic source suffer
from interaction with the microwave background, leading to the
Greisen-Zatsepin-Kuzmin cutoff. While the particle energies, the spectrum and
the chemical composition of cosmic rays over the energy range from about GeV to
about 100 EeV can be interpreted in the theory, there are exciting measurements
now: New measurements show that there are cosmic ray events beyond the
Greisen-Zatsepin-Kuzmin cutoff. We discuss here possible sources, and
specifically ask whether powerful radiogalaxies are suitable candidates. The
basic concepts used here are the minimal hypothesis that the intergalactic
magnetic field is given by the galaxy distribution, and the observation that
radio galaxies also cluster like galaxies.
","[{""version"":""v1"",""created"":""Wed, 4 Jan 1995 11:47:02 GMT""}]","2016-08-30"
"astro-ph/9501007","Werner Becker","W.Becker, K.T.S.Barzier and J.Truemper","ROSAT observations of the radio and gamma-ray pulsar PSR 1706-44","7 pages and picture in tared uuencoded and compressed ps-format",,,"MPE-Report 300","astro-ph",,"  We report on the detection of PSR 1706-44 in two ROSAT-PSPC observations. The
recorded source counts are unpulsed with a $2\sigma$ pulsed fraction upper
limit of 18%. Spectral analysis did not distinguish between black-body and
power law models; however, we argue that the lack of pulsations and the
similarity in the pulsar's spin parameters to those of the Vela pulsar favour a
power law model $dN/dE\propto E^{-2.4\pm 0.6}$ and indicate synchrotron
emission from a pulsar-powered nebula as the origin of the detected
X-radiation. The X-ray flux derived for the power law model is
f_x=3.2^{+6.5}_{-1.8} x E-12 erg/ s/ cm^2 within the 0.1-2.4 keV energy range.
An upper limit for the neutron star's surface temperature is put at Log
T_s^\infty \sim 6.03 K for a neutron star with a medium stiff equation of state
(FP-model with M=1.4 Mo, R=10.85 km). Slightly different values for
$T_s^\infty$ are computed for the various neutron star models available in the
literature, reflecting the difference in the equation of state. No soft X-ray
emission is detected from the supernova remnant G343.1-2.3, proposed to be
associated with PSR 1706-44.
","[{""version"":""v1"",""created"":""Wed, 4 Jan 1995 14:21:44 GMT""}]","2007-05-23"
"astro-ph/9501008","Luca Amendola","Carlo Angelantonj, Luca Amendola, Marco Litterio and Franco Occhionero
  (Dipartimento di Fisica, Universit\`a degli Studi L'Aquila, Osservatorio
  Astronomico di Roma)","String Cosmology and Inflation","Revtex file, 21 pages, 4 figures available on request, accepted for
  publication on Phys. Rev. D","Phys.Rev.D51:1607-1616,1995","10.1103/PhysRevD.51.1607",,"astro-ph",,"  Following a suggestion by Gasperini and Veneziano, that String Cosmology can
be reconciled with Inflation and, hence, with the Standard Big Bang, we display
an analytical solution which possesses four interesting properties: (1) it is
non-singular; (2) it distinguishes the dynamics of the external scale factor,
$a(t)$, from that of the internal one, $b(t)$; (3) it exhibits a non-monotonic
behavior of $a(t)$; and (4) it stabilizes both Newton's constant and $b(t)$
(the latter to a finite, non-vanishing value). The interest of the
non-monotonic evolution of $a(t)$ consists in the fact that it contains three
phases of accelerated expansion, contraction and expansion before the final
decelerated expansion which eventually becomes the Standard Big Bang. The total
number of e-folds of the three accelerated eras can be calculated and tuned to
fit the requests of observational astronomy.
","[{""version"":""v1"",""created"":""Wed, 4 Jan 1995 14:31:25 GMT""}]","2011-04-20"
"astro-ph/9501009","Avi Loeb","Abraham Loeb (Harvard Univ.)","COSMOLOGICAL ORIGIN OF QUASARS","5 pages, Standard Tex, contribution to the Texas symposium in Munich,
  Dec. 1994.",,"10.1111/j.1749-6632.1995.tb17608.x",,"astro-ph",,"  Quasars are the earliest objects known to exist. We examine their origin in
the context of popular models for structure formation in the universe. We show
that seeds for quasar black holes could have originated from the initial
cosmological collapse of overdense regions with unusually small rotation. Most
of these seeds have a mass of order 10^6 solar masses, just above the
cosmological Jeans mass. For Cold Dark Matter cosmologies, we find of order one
seed black hole per bright galaxy. After the galaxy forms, the seeds inside its
bulge sink to the center by dynamical friction. We also describe a few
empirical methods to study the properties of quasars and their environments.
These include: probing quasar hosts through [C II] emission, finding quasar
lifetimes from the ``proximity effect'' along two lines of sight, and measuring
the amplitude of clustering at high redshifts through the detection of
Lyman-alpha clouds beyond the quasar redshift.
","[{""version"":""v1"",""created"":""Wed, 4 Jan 1995 15:35:46 GMT""}]","2016-08-30"
"cond-mat/9501004",,"M. J. M. de Jong and C. W. J. Beenakker","Semiclassical theory of shot-noise suppression","pages, RevTeX, 1 figure","Phys. Rev. B 51, 16867 (1995)","10.1103/PhysRevB.51.16867","NL-M.S.18.365","cond-mat",,"  The Boltzmann-Langevin equation is used to relate the shot-noise power of a
mesoscopic conductor to classical transmission probabilities at the Fermi
level. This semiclassical theory is applied to tunneling through n barriers in
series. For n -> infinity the shot noise approaches one third of the Poisson
noise, independent of the transparency of the barriers. This confirms that the
one-third suppression known to occur in diffusive conductors does not require
phase coherence.
","[{""version"":""v1"",""created"":""Wed, 4 Jan 1995 08:40:19 GMT""}]","2016-08-31"
"funct-an/9501002","Vladimir Kisil","Vladimir V. Kisil","Connection between Different Function Theories in Clifford Analysis","11 pages, LaTeX2e","Adv. Appl. Clifford Alg. v. 5, 1995, no. 1, 63-74",,"CINVESTAV MATH 173","funct-an hep-th math.FA",,"  We describe an explicit connection between solutions to equations $Df=0$ (the
Generalized Cauchy-Riemann equation) and $(D+M)f=0$, where operators $D$ and
$M$ commute. The described connection allows to construct a ``function theory''
(the Cauchy theorem, the Cauchy integral, the Taylor and Laurent series etc.)
for solutions of the second equation from the known function theory for
solution of the first (generalized Cauchy-Riemann) equation. As well known,
many physical equations related to the orthogonal group of rotations or the
Lorentz group (the Dirac equation, the Maxwell equation etc.) can be naturally
formulated in terms of the Clifford algebra. For them our approach gives an
explicit connection between solutions with zero and non-zero mass (or external
fields) and provides with a family of formulas for calculations.
\keywords{Dirac equation with mass, Clifford analysis.} \AMSMSC{30G35}{34L40,
81Q05}
","[{""version"":""v1"",""created"":""Tue, 3 Jan 1995 21:26:00 GMT""}]","2016-08-31"
"hep-ex/9501001",,"F. Abe, et al. (CDF Collaboration)","Search for New Particles Decaying to Dijets in p-pbar Collisions at
  sqrt(s)=1.8 TeV","Submitted to Physical Review Letters in December 1994","Phys.Rev.Lett.74:3538-3543,1995","10.1103/PhysRevLett.74.3538","Fermilab-PUB-94/405-E","hep-ex",,"  We have used 19 pb**-1 of data collected with the Collider Detector at
Fermilab to search for new particles decaying to dijets. We exclude at 95%
confidence level models containing the following new particles: axigluons with
mass between 200 and 870 GeV, excited quarks with mass between 80 and 570 GeV,
and color octet technirhos with mass between 320 and 480 GeV.
","[{""version"":""v1"",""created"":""Wed, 4 Jan 1995 01:25:59 GMT""},{""version"":""v2"",""created"":""Wed, 11 Jan 1995 18:58:43 GMT""}]","2010-05-12"
