"astro-ph/9508038","Ethan Vishniac","Ethan T. Vishniac and Changsong Zhang (University of Texas)","The Growth Rate of Tidally Excited Waves in Accretion Disks","LaTeX (aastex)","Astrophys.J. 461 (1996) 307","10.1086/177057",,"astro-ph",,"  Accretion disks in close binary systems are subject to a tidally driven
parametric instability which leads to the growth of internal waves near the
outer edges of such disks (Goodman 1993). These waves are important in
understanding the torque exerted on a disk by tidal forces and may play a role
in the structure of the disk at small radii. Here we calculate the growth rate
of this instability, including the effects of vertical structure and fluid
compressibility. We find growth rates which are only slightly different from
Goodman's original results, except that near the vertical resonance radius the
growth rate can have an extremely broad and strong peak when the disk is stably
stratified in the vertical direction. Higher order modes, in the sense of
increasing number of vertical nodes, have similar growth rates. Our results
differ from a previous calculation along these lines by Lubow et al. (1993).
The difference is mostly due to their neglect of radial gradients in the
tidally distorted streamlines.
","[{""version"":""v1"",""created"":""Tue, 8 Aug 1995 21:06:52 GMT""}]","2009-10-28"
"astro-ph/9508039","Mark Pratt","M.R. Pratt, C. Alcock, R.A. Allsman, D. Alves, T.S. Axelrod, A.
  Becker, D.P. Bennett, K.H. Cook, K.C. Freeman, K. Griest, J. Guern, M.
  Lehner, S.L. Marshall, B.A. Peterson, P.J. Quinn, D. Reiss, A.W. Rodgers, C.
  Stubbs, W. Sutherland and D. Welch (The MACHO Collaboration)","Real-time Detection of Gravitational Microlensing","6 pages, uuencoded compressed postscript, to appear int the
  Proceedings of the IAU Symposium 173: ""Astrophysical Applications of
  Gravitational Lensing'', Kluwer Academic Publishers, Eds.: C. S. Kochanek and
  J. N. Hewitt","Astrophys.J. 463 (1996) L67",,,"astro-ph",,"  Real-time detection of microlensing has moved from proof of concept in 1994
to a steady stream of events this year. Global dissemination of these events by
the MACHO and OGLE collaborations has made possible intensive photometric and
spectroscopic followup from widely dispersed sites confirming the microlensing
hypothesis. Improved photometry and increased temporal resolution from followup
observations greatly increases the possibility of detecting deviations from the
standard point-source, point-lens, inertial motion microlensing model. These
deviations are crucial in understanding individual lensing systems by breaking
the degeneracy between lens mass, position and velocity. We report here on GMAN
(Global Microlensing Alert Network), the coordinated followup of MACHO alerts.
","[{""version"":""v1"",""created"":""Wed, 9 Aug 1995 00:55:29 GMT""}]","2019-08-17"
"astro-ph/9508040","Joseph Silk","Jean Audouze and Joseph Silk","The first generation of stars: first steps towards chemical evolution of
  galaxies","7 pages of plain TEX, no figures, to appear in Astrophysical Journal
  Letters","Astrophys.J. 451 (1995) L49","10.1086/309687","CfPA-TH-95-15","astro-ph",,"  We argue that extreme metal-poor stars show a high dispersion in metallicity,
because their abundances are the outcome of very few supernova events.
Abundance anomalies should appear because of the discrete range of progenitor
masses. There is a natural metallicity threshold of $Z/Z_\odot\sim 10^{-4}$
below which one would expect to find very few, if any, halo stars. Similar
reasoning is applied to lower mass systems, such as metal-poor compact blue
galaxies and Lyman alpha absorption line clouds seen towards high redshift
quasars, where a somewhat higher threshold is inferred.
","[{""version"":""v1"",""created"":""Wed, 9 Aug 1995 01:40:05 GMT""},{""version"":""v2"",""created"":""Wed, 9 Aug 1995 15:17:49 GMT""}]","2009-10-28"
"astro-ph/9508041","Albert Zijlstra","Anders Wallander and Albert Zijlstra","Remote Control and Experience at ESO","Review talk given at conf. on New Observing Modes For The Next
  Century (Hawaii, July 1995). 9 pages, 2 (ps) figures available on request
  from azijlstr@eso.org",,,,"astro-ph",,"  Remote observing can be broadly defined as those observations where the
astronomer is not physically present at the telescope. Different
implementations presently in use include robotic telescopes, service observing
with or without eavesdropping and active remote observing. We briefly describe
the terminology, the pros and cons, the observing modes, and their
implementation at optical observatories.
  In the second part of the paper, we discuss the example of remote observing
with ESO's NTT. Different aspects of the technical setup and the support given
to observers, with emphasis on problems encountered, are described. With the
present system, we find that the observing efficiencies for local and remote
observing are identical: few projects still require local observations.
","[{""version"":""v1"",""created"":""Wed, 9 Aug 1995 08:57:44 GMT""}]","2016-08-30"
"astro-ph/9508042","Preprint account","F.J. Castander, R.G. Bower, R.S. Ellis, A. Aragon-Salamanca, K.O.
  Mason, G. Hasinger, R.G. McMahon, F.J. Carrera, J.P.D. Mittaz, I.
  Perez-Fournon and H.J. Lehto","The Deficit of Distant Galaxy Clusters in the RIXOS X-ray Survey","uuencoded compressed postscript. The preprint is also available at
  http://www.ast.cam.ac.uk/preprint/PrePrint.html",,,"CAP-9508004","astro-ph",,"  Clusters of galaxies are the largest gravitationally bound systems and
therefore provide an important way of studying the formation and evolution of
the large scale structure of the Universe. Cluster evolution can be inferred
from observations of the X-ray emission of the gas in distant clusters, but
interpreting these data is not straightforward. In a simplified view, clusters
grow from perturbations in the matter distribution: their intracluster gas is
compressed and shock-heated by the gravitational collapse$^{1}$. The resulting
X-ray emission is determined by the hydrostatic equilibrium of the gas in the
changing gravitational potential. However, if processes such as radiative
cooling or pre-collapse heating of the gas are important, then the X-ray
evolution will be strongly influenced by the thermal history of the gas. Here
we present the first results from a faint flux-limited sample of X-ray selected
clusters compiled as part of the ROSAT International X-ray and Optical Survey
(RIXOS). Very few distant clusters have been identified. Most importantly,
their redshift distribution appears to be inconsistent with simple models based
on the evolution of the gravitational potential. Our results suggest that
radiative cooling or non-gravitational heating of the intracluster gas must
play an important role in the evolution of clusters.
","[{""version"":""v1"",""created"":""Wed, 9 Aug 1995 12:50:18 GMT""}]","2007-05-23"
"astro-ph/9508043","Slavek Rucinski","Slavek M. Rucinski (David Dunlap Observatory, Toronto)","Contact Binary Stars as Standard Candles","review presented at Binaries in Clusters meeting, Calgary, Alberta,
  June 19-23, 1995. uufiles compressed Post-Script text and 4 figures. Subject
  to final editing and referee approval",,,,"astro-ph",,"  The orbital period is a measure of the size of a contact binary star, and can
be combined with color to predict its luminosity to a fraction of stellar
magnitude. This novel application of contact binary systems currently has
limitations that we describe in the text but is potentially capable of
providing a reasonable means of estimating distances to stellar systems at the
level comparable to that achievable for Cepheids or other pulsating stars.
","[{""version"":""v1"",""created"":""Wed, 9 Aug 1995 12:59:43 GMT""}]","2007-05-23"
"astro-ph/9508044","Preprint account","R.S. Ellis","The Morphological Evolution of Galaxies","gzipped postscript. The preprint is also available at
  http://www.ast.cam.ac.uk/preprint/PrePrint.html","Astrophys.Space Sci. 267 (1999) 319-328","10.1023/A:1002714312011","CAP-9508003","astro-ph",,"  I review the general progress made in the study of galaxy evolution
concentrating on the impact of systematic ground-based spectroscopic surveys of
faint galaxies and high resolution imaging with Hubble Space Telescope. The
picture emerging is one where massive regular galaxies have changed little
since redshift $z\simeq$1, whereas there has been a marked decline in the
abundance of less massive star forming dwarf galaxies. Reconciling these trends
with the conventional hierarchical growth of structure on galactic scales and
determining the fate of the star forming dwarfs remains a major unsolved
problem in contemporary cosmology
","[{""version"":""v1"",""created"":""Wed, 9 Aug 1995 13:49:50 GMT""}]","2009-10-28"
"astro-ph/9508045","Philip Mannheim","Philip D. Mannheim (University of Connecticut)","Linear Potentials in the Cores of Clusters of Galaxies","Plain TeX, 4 pages. To appear in the Proceedings of the 1995
  Astronomical Society of the Pacific Symposium on Clusters, Lensing, and the
  Future of the Universe, University of Maryland, June 1995",,,"UCONN-95-04, August,1995","astro-ph",,"  We make a first application of the linear gravitational potentials of the
conformal gravity theory to the distance scale associated with clusters of
galaxies, with the theory being found to give a reasonable value for the mean
velocity of the virialized core of the typical Coma cluster, with no need to
invoke the existence of dark matter.
","[{""version"":""v1"",""created"":""Wed, 9 Aug 1995 15:54:38 GMT""}]","2007-05-23"
"comp-gas/9508001","Qisu Zou","Qisu Zou (Theoretical Division, Los Alamos National Lab, Dept. of
  Math., Kansas State University) and Xiaoyi He (Center for Nonlinear Studies
  and Theoretical Biology and Biophysics Group, Los Alamos National Lab)","On pressure and velocity flow boundary conditions for the lattice
  Boltzmann BGK model","16 pages, four figures are submitted using `figure'",,,"Los Alamos preprint, LA-UR-95-2708","comp-gas nlin.CG",,"  Pressure (density) and velocity boundary conditions inside a flow domain are
studied for 2-D and 3-D lattice Boltzmann BGK models (LBGK) and new method to
specify these conditions are proposed. These conditions are consistent with the
boundary condition we proposed in a previous paper using an idea of bounce-back
of non-equilibrium distribution. These conditions give excellent results for
the regular LBGK models, and were shown to be second-order accurate by
numerical examples. When they are used together with the improved
incompressible LBGK model proposed by zou et al. the simulation results recover
the analytical solution of the plane Poiseuille flow driven by pressure
(density) difference with machine accuracy.
","[{""version"":""v1"",""created"":""Tue, 8 Aug 1995 18:29:31 GMT""}]","2008-02-03"
"cond-mat/9508027","Chris Homes","C.C. Homes, T. Timusk, D.A. Bonn, R. Liang and W.N. Hardy","Optical phonons along the c axis of YBa_2Cu_3O_{6+x}, for x=0.5 -> 0.95","13 pages with 9 figures and 2 tables; this version is an almost exact
  copy of the article as it appeared in CJP and may be used as an electronic
  reprint","Can. J. Phys. 73, 663-675 (1995)","10.1139/p95-099",,"cond-mat.supr-con supr-con",,"  The c-axis polarized phonon spectra of single crystals of YBCO_{6+x} have
been measured for the doping range x=0.5 -> 0.95, between 10 K and 300 K. The
low background electronic conductivity, determined by Kramers-Kronig analysis
of the reflectance, leads to a rich phonon structure. With decreased doping the
five normally-active B_{1u} modes broaden and the high-frequency apical oxygen
mode splits into two components. We associate the higher of these with the
two-fold coordinated copper-oxygen sticks. The 155 cm^{-1} low-frequency mode,
which involves the apical and chain-oxygens, splits into at least three
components with decreasing doping. Some phonon anomalies which occur near T_c
in the highly-doped material occur well above T_c in the oxygen-reduced
systems. An unusual broad phonon band develops in the normal state at approx
400 cm^{-1}, which becomes more intense at low doping and low temperatures,
borrowing oscillator strength from apical and plane oxygen modes resulting in a
major transformation of the phonon spectrum below approx 150 K.
","[{""version"":""v1"",""created"":""Tue, 8 Aug 1995 19:17:05 GMT""},{""version"":""v2"",""created"":""Mon, 12 Mar 2007 19:31:23 GMT""},{""version"":""v3"",""created"":""Mon, 12 Mar 2007 20:26:43 GMT""}]","2011-02-07"
