"astro-ph/9502002","David A. Buote","David A. Buote (MIT) and John C. Tsai (CITA)","Quantifying the Morphologies and Dynamical Evolution of Galaxy Clusters.
  I. The Method","To appear in ApJ October 20, 1995. 29 pages (7 figures missing),
  PostScript","Astrophys.J. 452 (1995) 522","10.1086/176326","CSR-95-04","astro-ph",,"  We describe and test a method to quantitatively classify clusters of galaxies
according to their projected morphologies. This method will be subsequently
used to place constraints on cosmological parameters ($\Omega$ and the power
spectrum of primordial fluctuations on scales at or slightly smaller than that
of clusters) and to test theories of cluster formation. We specifically address
structure that is easily discernible in projection and dynamically important to
the cluster. The method is derived from the two-dimensional multipole expansion
of the projected gravitational potential and yields dimensionless {\it power
ratios} as morphological statistics. If the projected mass profile is used to
characterize the cluster morphology, the power ratios are directly related to
the cluster potential. However, since detailed mass profiles currently exist
for only a few clusters, we use the X-ray--emitting gas as an alternative
tracer of cluster morphology. In this case, the relation of the power ratios to
the potential is qualitatively preserved. We demonstrate the feasibility of the
method by analyzing simulated observations of simple models of X-ray clusters
using the instrument parameters of the ROSAT PSPC. For illustrative purposes,
we apply the method to ROSAT PSPC images of A85, A514, A1750, and A2029. These
clusters, which differ substantially in their X-ray morphologies, are easily
distinguished by their respective power ratios. We discuss the suitability of
this method to address the connection between cluster morphology and cosmology
and to assess whether an individual cluster is sufficiently relaxed for
analysis of its intrinsic shape using hydrostatic methods. Approximately 50
X-ray observations of Abell clusters with the PSPC will be amenable to
morphological analysis using the method of this paper.
","[{""version"":""v1"",""created"":""Wed, 1 Feb 1995 19:25:32 GMT""},{""version"":""v2"",""created"":""Tue, 2 May 1995 15:21:47 GMT""},{""version"":""v3"",""created"":""Mon, 22 May 1995 19:18:04 GMT""}]","2009-10-28"
"astro-ph/9502003",,"John N. Bahcall, Marc Kamionkowski, and Alberto Sirlin","Solar Neutrinos: Radiative Corrections in Neutrino-Electron Scattering
  Experiments","40 pages, uuencoded, Z-compress file.","Phys.Rev. D51 (1995) 6146-6158","10.1103/PhysRevD.51.6146","Institute for Advanced Study #AST95/11","astro-ph hep-ph nucl-th",,"  Radiative corrections to the electron recoil-energy spectra and to total
cross sections are computed for neutrino-electron scattering by solar
neutrinos. Radiative corrections change monotonically the electron recoil
spectrum for incident \b8 neutrinos, with the relative probability of observing
recoil electrons being reduced by about 4 \% at the highest electron energies.
For $p-p$ and $\be7$ neutrinos, the recoil spectra are not affected
significantly. Total cross sections for solar neutrino-electron scattering are
reduced by about 2 \% compared to previously computed values. We also calculate
the recoil spectra from $^{13}$N and $^{15}$O neutrinos including radiative
corrections.
","[{""version"":""v1"",""created"":""Wed, 1 Feb 1995 21:32:06 GMT""}]","2016-08-30"
"astro-ph/9502004","Andrea Gilbert","Andrea M. Gilbert, Leandros Perivolaropoulos","Spectra and Statistics of Cosmic String Perturbations on the Microwave
  Background: A Monte Carlo Approach","17 pages, LaTeX Version 2.09 (24 May 1989). Postscript figure files
  may be requested from agilbert@cfa.harvard.edu if they have not yet appeared
  on this listing.","Astropart.Phys. 3 (1995) 283-294","10.1016/0927-6505(95)00003-Y","CfA Preprint No. 4019","astro-ph",,"  Using Monte Carlo simulations of perturbations induced by cosmic strings on
the microwave background, we demonstrate the scale invariance of string
fluctuation patterns. By comparing string-induced fluctuation patterns with
gaussian random phase ones, we show that the non-gaussian signatures of the
string patterns are detectable by tests based on the moments of the
distributions only for angular scales smaller than a few arcminutes and for
maps based on the gradient of temperature fluctuations. However, we find that
tests of the gaussianity of the moments fail when we include a reasonable
amount of instrumental noise in a pattern. Signal to noise ratios of $3.3$ or
greater completely suppress a string pattern's non-gaussian features even at
the highest resolutions.
","[{""version"":""v1"",""created"":""Wed, 1 Feb 1995 22:15:10 GMT""},{""version"":""v2"",""created"":""Thu, 2 Feb 1995 19:31:42 GMT""}]","2009-10-28"
"astro-ph/9502005",,"Kathryn V. Johnston, David N. Spergel, and Lars Hernquist","The Disruption of the Sagittarius Dwarf Galaxy.","15 pages text and 6 figures in uuencoded compressed Postscript file
  (270 kb). Missing figures (4-7) available on request from kvj@lick.ucsc.edu","Astrophys.J.451:598-606,1995","10.1086/176247","Lick Preprint No. 53","astro-ph",,"  Numerical simulations of dwarf spheroidal galaxies undergoing several close
encounters with the Milky Way are described. By comparing our models to
observed properties of the recently discovered dwarf galaxy in Sagittarius
(Sgr), we discuss implications of our results for the formation and evolution
of the Milky Way system. We find that existing observations are not sufficient
to allow us to place precise limits on either the orbit or the initial state of
the dwarf. Debris from the ongoing tidal stripping of the Sagittarius galaxy
are expected to form moving groups in the halo of the Galaxy and the discovery
of such stars would strongly constrain the history and dynamical state of the
dwarf. Furthermore, if Sgr is presently being disrupted, we predict that its
remains will be detectable as a moving group in the halo for more than 1 Gyr.
Thus, if similar accretion events have occurred in the recent history of the
Galaxy, their aftereffects may still be observable.
","[{""version"":""v1"",""created"":""Thu, 2 Feb 1995 01:29:10 GMT""}]","2016-08-30"
"astro-ph/9502006","Chris Reynolds","C.S. Reynolds and A.C. Fabian","Warm absorbers in active galactic nuclei","10 pages (including figures) uuencoded compressed Postscript file.
  Accepted for publication in Monthly Notices of the Royal Astronomical Society",,"10.1093/mnras/273.4.1167",,"astro-ph",,"  Recent {\it ASCA} observations confirm the presence of X-ray absorption due
to partially ionized gas in many Seyfert 1 galaxies; the so-called warm
absorber. Constraints on the location of the warm material are presented with
the conclusion that this material lies at radii coincident with, or just
outside, the broad-line region. The stability of this warm material to isobaric
perturbations under the assumptions of thermal and photoionization equilibrium
is also studied. It is shown that there is a remarkably small range of
ionization parameter, $\xi$, for which the warm absorber state is stable. The
robustness of this result to changes in the shape of the primary continuum, the
assumed density and optical depth is investigated. Given the constraints on the
location and the stability properties of the material, several models for the
environments of Seyfert nuclei are discussed. These attempt to explain the
presence of significant amounts of partially ionized material. In particular,
various models of the broad-line region are discussed. The simple two-phase
model of the broad-line region proves to be unsatisfactory. A model of the
broad-line region is presented in which a turbulent, hot intercloud medium is
mechanically heated. Turbulent mixing layers could then give rise to warm
absorption features. Finally, a model is discussed in which the warm absorber
is due to a steady state, radiatively driven outflow.
","[{""version"":""v1"",""created"":""Thu, 2 Feb 1995 12:18:42 GMT""}]","2015-06-24"
"astro-ph/9502007","Pazzandra","S. di Serego Alighieri, A. Cimatti, S. Savaglio","Intrinsic Interstellar Absorption in two Radio Galaxies at z=0.8","4 pages, uuencoded compressed .ps file, proceedings of the ESO
  workshop on QSO absroption lines, November 1994.",,,,"astro-ph",,"  We have found a strong absorption feature at 2598\AA~ in the spectra of two
distant radio galaxies, which we interpret as due to interstellar FeII. We
discuss this interpretation and the possibility of obtaining important
information on the evolution of the ISM in galaxies, to be compared with the
results of the study of intervening and associated absorptions in quasars.
","[{""version"":""v1"",""created"":""Thu, 2 Feb 1995 14:39:17 GMT""}]","2016-08-30"
"astro-ph/9502008","Diego Harari","Gabriela C. Surpi, Diego D. Harari and Joshua A. Frieman","Large-scale Structure and the Determination of $H_{\rm o}$ from
  Gravitational Lens Time Delays","11 pages, latex, 1 bezier figure included.","Astrophys.J. 464 (1996) 54-59","10.1086/177299","FERMILAB-Pub-94/364-A","astro-ph gr-qc",,"  We analyse the effects of large-scale inhomogeneities upon the observables of
a gravitational lens system, focusing on the issue of whether large-scale
structure imperils the program to determine the Hubble parameter through
measurements of time delays between multiple images in lens systems. We find
that the lens equation in a spatially flat Robertson-Walker cosmology with
scalar metric fluctuations is equivalent to that for the same lensing system in
the absence of fluctuations, but with a different angular position of the
source relative to the lens axis. Since the absolute position of the source is
not observable, gravitational lens measurements cannot directly reveal the
presence of large scale structure. Large-scale perturbations do not modify the
functional relationship between observable lens parameters and the Hubble
parameter, and therefore do not seriously affect the determination of $H_0$
from lens time delays.
","[{""version"":""v1"",""created"":""Thu, 2 Feb 1995 15:55:04 GMT""}]","2016-08-30"
"astro-ph/9502011","Douglas Scott","Douglas Scott","CMB ANISOTROPIES: AN OVERVIEW","4 pages, uuencoded postscript file, 1 figure included",,"10.1111/j.1749-6632.1995.tb17631.x","CfPA-95-TH-03","astro-ph",,"  A brief outline of the current status of CMB anisotropies and what they might
mean, heavily biased towards the perspective of Berkeley theorists. Based on a
talk presented at the 17th Texas Symposium on Relativistic Astrophysics held in
Munich, December 1994.
","[{""version"":""v1"",""created"":""Thu, 2 Feb 1995 06:44:20 GMT""}]","2016-08-30"
"chao-dyn/9501025","Primack Harel","Harel Primack and Uzy Smilansky (Departmet of physics of complex
  systems, The Weizmann Institute, Rehovot 76100, Israel)","Quantization of the three dimensional Sinai billiard","14 pages, self-extracting uuencoded tar-compressed postscript file",,"10.1103/PhysRevLett.74.4831",,"chao-dyn nlin.CD",,"  For the first time a three--dimensional (3D) chaotic billiard -- the 3D Sinai
billiard -- was quantized, and high--precision spectra with thousands of
eigenvalues were calculated. We present here a semiclassical and statistical
analysis of the spectra, and point out some of the features which are genuine
consequences of the three dimensionality of this chaotic billiard.
","[{""version"":""v1"",""created"":""Wed, 1 Feb 1995 16:46:57 GMT""}]","2009-10-28"
"chao-dyn/9501026",,"G. Cicogna (Dip. di Fisica, Universita' di Pisa, Italy)","On the convergence of normalizing transformations in the presence of
  symmetries","14 pag, Plain TeX",,,,"chao-dyn nlin.CD nlin.SI solv-int",,"  It is shown that, under suitable conditions, involving in particular the
existence of analytic constants of motion, the presence of Lie point symmetries
can ensure the convergence of the transformation taking a vector field (or
dynamical system) into normal form.
","[{""version"":""v1"",""created"":""Thu, 2 Feb 1995 08:43:10 GMT""}]","2008-02-03"
