"astro-ph/9511048","R. Srianand","R. Srianand and Pushpa Khare","Analysis of Ly ${\alpha}$ absorption lines in the vicinity of QSOs","33 pages, revtex, 8 figures available on request at
  anand@iucaa.ernet.in. (MNRAS in press)",,"10.1093/mnras/280.3.767",,"astro-ph",,"  We have compiled, from the literature, a sample of Ly ${\alpha}$ forest lines
in the spectra of 69 QSOs, all observed with a resolution between 60 to 100 km
s$^{-1}$. The sample is studied for proximity effect. We have tried to account
for the effect of blending which is inherent in the intermediate resolution
sample, by calculating the column density distribution, using an effective
velocity dispersion parameter, from the observed equivalent width distribution.
The use of this column density distribution in the proximity effect analysis
reduces the background intensity values by a factor of 2 to 3 compared to the
values obtained by using the column density distribution obtained from high
resolution observations. Evidence is presented for a weak correlation between
the effective velocity dispersion parameter and equivalent width. Such a
correlation if present can increase the background values by a factor of up to
1.5. Considerations of proximity in the spectra of 16 QSOs, from our sample,
exhibiting damped Ly ${\alpha}$ lines gives a background intensity which is 3
times smaller than the values obtained from the whole sample, confirming the
presence of dust in the damped Ly $\alpha$ systems. Lines close to the QSOs are
shown to be marginally stronger and broader compared to lines away from the
QSOs. The Ly $\alpha$ lines with absorption redshift larger than emission
redshift are shown to be uncorrelated with QSO luminosity, radio loudness or
optical spectral index. These lines occur more frequently at high redshifts.
Their presence is correlated weakly with the presence of associated metal line
systems. The possibilities that the QSO emission redshift is considerably
higher and that either the Ly $\alpha$ clouds or the QSOs have peculiar
velocities are considered. It is argued that a combination of both these
","[{""version"":""v1"",""created"":""Sun, 12 Nov 1995 09:48:26 GMT""}]","2015-06-24"
"astro-ph/9511049","Devendra Kumar Ojha","Devendra Ojha, Olivier Bienayme, Annie Robin, Michel Creze, Vijay
  Mohan","Structure and kinematical properties of the Galaxy at intermediate
  galactic latitudes","Accepted for publication in Astronomy & Astrophysics Journal,
  Postscript file, 18 pages and 9 figures available via anonymous ftp at
  ftp://144.16.31.1/pub/dko/paper_figs.tar.gz ; Compressed tar postscript file",,,,"astro-ph",,"  We have carried out a sample survey in UBVR photometry and proper motions in
different directions in the Galaxy, as part of an investigation of galactic
structure and evolution. Three fields in the direction of galactic anticentre,
centre and antirotation have been surveyed. Using our new data together with
wide-area surveys in other fields available to date, we discuss the radial and
vertical structure of the Galaxy. The density laws for stars with M$_{V}\ge$3.5
follow a sum of two exponentials with scale heights of 260$\pm$50 pc (thin
disk) and 760$\pm$50 pc, respectively. This second exponential corresponds to a
thick disk with a local density of 7.4$^{+2.5}_{-1.5}$ \% relative to the thin
disk. The scale lengths for these two populations are respectively 2.3$\pm$0.6
kpc and 3$\pm$1 kpc. The thick disk appears as a kinematically distinct
population from the thin disk and shows no vertical gradient. Of the many
models that have been proposed for the origin of the thick disk, the evidence
at present seems to favour a model in which thick disk formed through the rapid
dynamical heating of an early disk by satellite accretion into the disk.
","[{""version"":""v1"",""created"":""Sun, 12 Nov 1995 11:11:28 GMT""}]","2007-05-23"
"cond-mat/9511052","Albert-Laszlo Barabasi","Albert-L\'aszl\'o Barab\'asi (Department of Physics, University of
  Notre Dame, Notre Dame, IN)","Dynamics of Random Networks: Connectivity and First Order Phase
  Transitions","Now it has the paper as well! 4 pages, 2 Postscript figures, REVTEX",,,,"cond-mat q-bio",,"  The connectivity of individual neurons of large neural networks determine
both the steady state activity of the network and its answer to external
stimulus. Highly diluted random networks have zero activity. We show that
increasing the network connectivity the activity changes discontinuously from
zero to a finite value as a critical value in the connectivity is reached.
Theoretical arguments and extensive numerical simulations indicate that the
origin of this discontinuity in the activity of random networks is a first
order phase transition from an inactive to an active state as the connectivity
of the network is increased.
","[{""version"":""v1"",""created"":""Sat, 11 Nov 1995 20:39:13 GMT""},{""version"":""v2"",""created"":""Mon, 13 Nov 1995 21:36:33 GMT""}]","2008-02-03"
"cond-mat/9511053","Liu Yu Liang","Yu-Liang Liu (ICTP, Trieste, Italy)","The Magnetic Behavior of the t-J Model","18 pages; Latex file; no figure",,,,"cond-mat",,"  Using the spin-hole coherent state representation, and taking the long range
antiferromagnetic N\'{e}el order as the background of the spin degree part, we
have studied the magnetic behavior of the t-J model in the usual slave boson
and slave fermion treatment of the single occupation constraint, and shown that
we can qualitatively explain the anomalous magnetic and transport properties of
the normal state of the cuprate superconducting materials by the t-J model.
","[{""version"":""v1"",""created"":""Sun, 12 Nov 1995 14:54:30 GMT""}]","2007-05-23"
"gr-qc/9511036","J. Frauendiener","J\""org Frauendiener (Max-Planck-Institut f\""ur Gravitationsphysik) and
  George A. J. Sparling (Department of Mathematics and Statistics, University
  of Pittsburgh)","On a class of consistent linear higher spin equations on curved
  manifolds","32 pages, REVTEX","J.Geom.Phys. 30 (1999) 54-101","10.1016/S0393-0440(98)00050-3",,"gr-qc",,"  We analyze a class of linear wave equations for odd half spin that have a
well posed initial value problem. We demonstrate consistency of the equations
in curved space-times. They generalize the Weyl neutrino equation. We show that
there exists an associated invariant exact set of spinor fields indicating that
the characteristic initial value problem on a null cone is formally solvable,
even for the system coupled to general relativity. We derive the general
analytic solution in flat space by means of Fourier transforms. Finally, we
present a twistor contour integral description for the general analytic
solution and assemble a representation of the group $O(4,4)$ on the solution
space.
","[{""version"":""v1"",""created"":""Sat, 11 Nov 1995 16:35:13 GMT""}]","2015-06-25"
"hep-ph/9511298","German Valencia","A. A. Likhoded, T. Han, G. Valencia","Study of Anomalous Couplings at a $500$~GeV $e^+e^-$ Linear Collider
  with Polarized Beams","21 pages LaTeX, epsf figures","Phys.Rev. D53 (1996) 4811-4821","10.1103/PhysRevD.53.4811","BINP-95-02, UCD-95-33, ISU-HET-95-5","hep-ph",,"  We consider the possibility of observing deviations from the Standard Model
gauge-boson self-couplings at a future $500$~GeV $e^+ e^-$ linear collider. We
concentrate on the case in which the electroweak symmetry breaking sector is
strongly interacting and there are no new resonances within reach of the
collider. We find a sensitivity to the anomalous couplings that is two orders
of magnitude higher than that achievable at LEP II. We also show how a
polarized electron beam extends the reach of the collider, allowing experiments
to probe different directions in parameter space.
","[{""version"":""v1"",""created"":""Sat, 11 Nov 1995 19:43:29 GMT""}]","2009-10-28"
"hep-ph/9511300",,"V.V. Andreev, A.A. Pankov and N. Paver","Role of beam polarization in the determination of $WW\gamma$ and $WWZ$
  couplings from $e^+e^-\to W^+W^-$","24 pages, LaTeX, 9 figures (available on request from the authors)","Phys.Rev. D53 (1996) 2390-2402","10.1103/PhysRevD.53.2390","UTS-DFT-95-07, IC/95/293","hep-ph",,"  We evaluate the constraints on anomalous trilinear gauge-boson couplings that
can be obtained from the study of electron-positron annihilation into $W$ pairs
at a facility with either the electron beam longitudinally polarized or both
electron and positron beams transversely polarized. The energy ranges
considered in the analysis are the ones relevant to the next-linear collider
and to LEP~200. We discuss the possibilities of a model independent analysis of
the general $CP$ conserving anomalous effective Lagrangian, as well as its
restriction to some specific models with reduced number of independent
couplings. The combination of observables with initial and final state
polarizations allows to separately constrain the different couplings and to
improve the corresponding numerical bounds.
","[{""version"":""v1"",""created"":""Sun, 12 Nov 1995 15:12:34 GMT""}]","2009-10-28"
"hep-th/9511074",,"Subir Ghosh and S. Mukhopadhyay","A novel BRST approach in generalizing the Jackiw-Nair anyon","8 pages, Latex file","Phys.Rev. D54 (1996) 2793-2796","10.1103/PhysRevD.54.2793","sinp/tnp/95-16","hep-th",,"  A novel BRST quantization is described, which is applied in generalizing the
Jackiw-Nair construction of anyon. We have explicitly shown that the matter
states connected to an unconventional (""non-zero"") BRST ghost sector are
physical. They are identified to the Jackiw-Nair system in a particular gauge.
Also for the first time an indepth analysis of the present kind for a reducible
constraint system, ( where the constraints are not independent), has been
performed.
","[{""version"":""v1"",""created"":""Sat, 11 Nov 1995 19:12:00 GMT""}]","2009-10-28"
"hep-th/9511075","Mairi Sakellariadou","Mairi Sakellariadou (Universit\""at Z\""urich)","Numerical Experiments in String Cosmology","LaTex, 20 pages + 10 figures available from the author","Nucl.Phys. B468 (1996) 319-335","10.1016/0550-3213(96)00123-X",,"hep-th gr-qc",,"  We investigate some classical aspects of fundamental strings via numerical
experiments. In particular, we study the thermodynamics of a string network
within a toroidal universe, as a function of string energy density and space
dimensionality. We find that when the energy density of the system is low, the
dominant part of the string is in the form of closed loops of the shortest
allowed size, which correspond to the momentum string modes. At a certain
critical energy density corresponding to the Hagedorn temperature, the system
undergoes a phase transition characterized by the formation of very long loops,
winding a number of times around the torus. These loops correspond to the
winding string modes. As the energy density is increased, all the extra energy
goes into these long strings. We then study the lifetime of winding modes as a
function of the space densionality. We find that in the low--energy density
regime, long winding strings decay only if the space dimensionality of the
toroidal universe is equal to 3. This finding supports the proposed
cosmological scenario by Brandenberger and Vafa, which attempts to explain the
space dimensionality and to avoid the initial singularity by means of string
theory.
","[{""version"":""v1"",""created"":""Sun, 12 Nov 1995 15:23:25 GMT""}]","2009-10-28"
"nucl-th/9511013","Frank Tabakin","Cetin Savkli, Frank Tabakin (Univ. of Pittsburgh) and Shin Nan Yang
  (National Taiwan University & Lawrence Berkeley National Laboratory)","Multipole analysis of spin observables in vector meson photoproduction","15 pages, latex, 2 figures","Phys.Rev.C53:1132-1142,1996","10.1103/PhysRevC.53.1132",,"nucl-th",,"  A multipole analysis of vector meson photoproduction is formulated as a
generalization of the pseudoscalar meson case. Expansion of spin observables in
the multipole basis and behavior of these observables near threshold and
resonances are examined.
","[{""version"":""v1"",""created"":""Sat, 11 Nov 1995 20:02:31 GMT""}]","2019-08-15"
