"astro-ph/9506068","Jeremy Goodman","Jeremy Goodman (Princeton University Observatory)","Geocentrism reexamined","RevTeX source, 14 pages, no figs. To appear Phys Rev D","Phys.Rev. D52 (1995) 1821-1827","10.1103/PhysRevD.52.1821",,"astro-ph",,"  The universe is nearly isotropic on very large scales. It is much more
difficult to show that the universe is radially homogeneous (independent of
distance), or equivalently, that it is isotropic about distant points. This
taken as an axiom, since if it were not true, then we would occupy a preferred
position. This paper considers several empirical arguments for radial
homogeneity based on the cosmic microwave background (CMB). The tightest limits
on inhomogeneity on the scale of the horizon are of order ten percent but will
improve soon. These limits involve the Sunyaev-Zel'dovich effect in clusters of
galaxies, excitation of low-energy atomic transitions, and the accurately
thermal spectrum of the CMB. Weaker limits from primordial nucleosynthesis are
discussed briefly.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 1995 18:46:01 GMT""}]","2009-10-28"
"astro-ph/9506069","Keith Ashman","Keith M. Ashman (Kansas), Alberto Conti (Kansas), Stephen E. Zepf (UC
  Berkeley)","Globular Cluster Systems As Distance Indicators: Metallicity Effects On
  The Luminosity Function","Paper to be published in September 1995 AJ. Below is a LaTeX file of
  the text only. Figures and Tables available by anonymous ftp from
  ftp://kula.phsx.ukans.edu/",,"10.1086/117595",,"astro-ph",,"  We investigate the universality of the globular cluster luminosity function
(GCLF) and the use of this function as an extragalactic distance indicator.
Previous studies have found an offset between GCLF distances and those obtained
with other techniques. We show that this offset can be understood in terms of a
metallicity effect. Specifically, the globular cluster systems used in distance
scale studies have traditionally been those around elliptical galaxies. These
systems have higher mean metallicities than the Milky Way globular cluster
system. Consequently, the peak of the GCLF in the systems around ellipticals is
significantly fainter in $B$ and $V$ than the GCLF peak in the Milky Way. We
calculate the shift in the peak of the GCLF relative to the Milky Way globulars
in $B$, $V$, $R$, $I$ and $J$ for a range of globular cluster metallicities.
Applying these corrections, we find good agreement between GCLF distances and
those obtained using the surface brightness fluctuations method. The similarity
between metallicity-corrected GCLFs suggests that the underlying mass function
of globular cluster systems is remarkably constant from one galaxy to another.
Our results allow the GCLF to be employed as an improved distance indicator.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 1995 19:30:21 GMT""}]","2009-10-28"
"cmp-lg/9506008","Libby Levison","Editors: Matthew Stone and Libby Levison","CLiFF Notes: Research in the Language, Information and Computation
  Laboratory of the University of Pennsylvania","Annual Research Survey. 112 pages. uuencoded compressed postscript.
  Available as http://www.cis.upenn.edu/~cliff-group/94/cliffnotes.html",,,"Technical Report CIS 95-07","cmp-lg cs.CL",,"  Short abstracts by computational linguistics researchers at the University of
Pennsylvania describing ongoing individual and joint projects.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 1995 21:20:17 GMT""}]","2012-08-27"
"cmp-lg/9506009",,"Kevin Knight, Ishwar Chander, Matthew Haines, Vasileios
  Hatzivassiloglou, Eduard Hovy, Masayo Iida, Steve K. Luk, Richard Whitney,
  Kenji Yamada (USC/Information Sciences Institute)","Filling Knowledge Gaps in a Broad-Coverage Machine Translation System","7 pages, Compressed and uuencoded postscript. To appear: IJCAI-95",,,,"cmp-lg cs.CL",,"  Knowledge-based machine translation (KBMT) techniques yield high quality in
domains with detailed semantic models, limited vocabulary, and controlled input
grammar. Scaling up along these dimensions means acquiring large knowledge
resources. It also means behaving reasonably when definitive knowledge is not
yet available. This paper describes how we can fill various KBMT knowledge
gaps, often using robust statistical techniques. We describe quantitative and
qualitative results from JAPANGLOSS, a broad-coverage Japanese-English MT
system.
","[{""version"":""v1"",""created"":""Sat, 10 Jun 1995 00:11:12 GMT""}]","2008-02-03"
"cmp-lg/9506010",,"Kevin Knight (USC/Information Sciences Institute) and Vasileios
  Hatzivassiloglou (Columbia University)","Two-level, Many-Paths Generation","9 pages, Compressed and uuencoded postscript. To appear: ACL-95",,,,"cmp-lg cs.CL",,"  Large-scale natural language generation requires the integration of vast
amounts of knowledge: lexical, grammatical, and conceptual. A robust generator
must be able to operate well even when pieces of knowledge are missing. It must
also be robust against incomplete or inaccurate inputs. To attack these
problems, we have built a hybrid generator, in which gaps in symbolic knowledge
are filled by statistical methods. We describe algorithms and show experimental
results. We also discuss how the hybrid generation model can be used to
simplify current generators and enhance their portability, even when perfect
knowledge is in principle obtainable.
","[{""version"":""v1"",""created"":""Sat, 10 Jun 1995 00:40:40 GMT""}]","2008-02-03"
"cmp-lg/9506011",,"Vasileios Hatzivassiloglou (Columbia University) and Kevin Knight
  (USC/Information Sciences Institute)","Unification-Based Glossing","8 pages, Compressed and uuencoded postscript. To appear: IJCAI-95",,,,"cmp-lg cs.CL",,"  We present an approach to syntax-based machine translation that combines
unification-style interpretation with statistical processing. This approach
enables us to translate any Japanese newspaper article into English, with
quality far better than a word-for-word translation. Novel ideas include the
use of feature structures to encode word lattices and the use of unification to
compose and manipulate lattices. Unification also allows us to specify abstract
features that delay target-language synthesis until enough source-language
information is assembled. Our statistical component enables us to search
efficiently among competing translations and locate those with high English
fluency.
","[{""version"":""v1"",""created"":""Sat, 10 Jun 1995 00:40:52 GMT""}]","2009-09-25"
"cond-mat/9506043","Mike Norman","Robert H. Heffner and Michael R. Norman","Heavy Fermion Superconductivity","46 pages, postscript (line returns fixed for those who had problems
  with original version), 10 figures available from authors","Comments on Condensed Matter Physics 17, 361 (1996)",,,"cond-mat supr-con",,"  A brief review is given on the current state of experimental and theoretical
work in the field of heavy fermion superconductivity. Particular emphasis is
placed on those experiments which demonstrate the presence of an unconventional
order parameter, as well as the intricate interplay of magnetism and
superconductivity in these metals. On the theoretical front, current
phenomenological models of the superconductivity are reviewed along with
potential pairing mechanisms.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 1995 18:03:06 GMT""},{""version"":""v2"",""created"":""Thu, 15 Jun 1995 19:03:15 GMT""}]","2008-02-03"
"cond-mat/9506044","Josh Deutsch","Tanya Kurosky and J.M.Deutsch","Design of Copolymeric Materials","15 pages latex 2.09 and psfig, 1 postscript figure.",,"10.1088/0305-4470/28/14/003","UCSC-TKJMD-95002","cond-mat",,"  We devise a method for designing materials that will have some desired
structural characteristics. We apply it to multiblock copolymers that have two
different types of monomers, A and B. We show how to determine what sequence of
A's and B's should be synthesised in order to give a particular structure and
morphology. %For example in a melt of such %polymers, one may wish to engineer
a body-centered %cubic structure. Using this method in conjunction with the
theory of microphase separation developed by Leibler, we show it is possible to
efficiently search for a desired morphology. The method is quite general and
can be extended to design isolated heteropolymers, such as proteins, with
desired structural characteristics. We show that by making certain
approximations to the exact algorithm, a method recently proposed by
Shakhnovich and Gutin is obtained. The problems with this method are discussed
and we propose an improved approximate algorithm that is computationally
efficient.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 1995 20:39:40 GMT""}]","2009-10-28"
"cond-mat/9506045","Vladimir Kostur","Vladimir N. Kostur, Jayanta K. Bhattacharjee, and Richard A. Ferrell","Ultrasonic attenuation in d-wave superconductors","3 pages, REVTeX, 3 figures are compressed and uuencoded by uufiles;
  decoding instructions are at the beginning of file","JETP Lett. v. 61, 560 (1995)",,"University of Maryland preprint","cond-mat",,"  The longitudinal ultrasonic attenuation at low temperatures for a $d$-wave
superconducting order parameter is examined. The ratio of the superconducting
to normal state attenuation, $\alpha_{s}/\alpha_{n}$, depends strongly on the
direction of propagation of ultrasound with maxima corresponding to nodes of
the order parameter on the Fermi surface. We propose that measurements of
ultrasonic attenuation in a single crystal of the high-$T_{c}$ superconductors
can give the information regarding the position of nodes.
","[{""version"":""v1"",""created"":""Sat, 10 Jun 1995 03:28:49 GMT""}]","2007-05-23"
"dg-ga/9506004","Ivan A. Dynnikov","I. A. Dynnikov, A. P. Veselov","Integrable Gradient Flows and Morse Theory","20 pages, La-TeX, revised 26 Sept 95: some mistakes corrected,
  examples and references added","Algebra i Analiz 8 (1996), no. 3, 78--103; translation in St.
  Petersburg Math. J. 8 (1997), no. 3, 429--446",,,"dg-ga math.DG",,"  Examples of Morse functions with integrable gradient flows on some classical
Riemannian manifolds are considered. In particular, we show that a generic
height function on the symmetric embeddings of classical Lie groups and certain
symmetric spaces is a perfect Morse function, i.e. has as many critical points
as the homology requires, and the corresponding gradient flow can be described
explicitly. This gives an explicit cell decomposition and geometric realization
of the homology for such a manifold. As another application of the integrable
Morse functions we give an elementary proof of Vassiljev's theorem on the flag
join of Grassmannians.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 1995 19:44:01 GMT""},{""version"":""v2"",""created"":""Tue, 26 Sep 1995 09:17:21 GMT""}]","2021-09-01"
