"astro-ph/9507116","Shiv Sethi","Shiv K. Sethi","A New Astrophysical Constraint on Radiatively Decaying Neutrinos","uuencoded file containing TeX file and postscript figures","Phys.Rev.D54:1301-1305,1996","10.1103/PhysRevD.54.1301",,"astro-ph",,"  We calculate constraints on radiatively decaying neutrinos from the recent
detection of singly ionized helium in the diffuse intergalactic medium (IGM) at
$z \simeq 3.3$. We consider a model in which neutrinos predominantly decay into
invisible relativistic particles with a rate $\tau^{-1}$, and with a small
branching ratio into the radiative mode. To satisfy the observation of singly
ionized helium, which puts a lower bound on the number density of singly
ionized helium in the IGM, we show that: for $\tau \ga 10^{18} \,{\rm sec}(1
\,{\rm eV}/m_\nu^2)$, transition moment of neutrinos $\mu_{12}$ is constrained
to be $\le 4 \hbox{--}8 \times 10^{-17} \,\mu_{\sc B}$ for $ 110 \,{\rm eV} \la
m_\nu \la 10 \,{\rm keV}$. We compare this bound with other astrophysical and
cosmological bounds on radiatively decaying neutrinos.
","[{""version"":""v1"",""created"":""Sun, 30 Jul 1995 19:53:14 GMT""}]","2010-11-30"
"astro-ph/9507117","Gennaro Miele","G. Mangano, G. Miele and C. Stornaiolo","Inflaton Potential Reconstruction and Generalized Equations of State","15 pages, plain Latex, to appear in Mod. Phys. Lett. A","Mod.Phys.Lett. A10 (1995) 1977-1988","10.1142/S021773239500212X","DSF-T-26/94","astro-ph gr-qc",,"  We extend a previous analysis concerning cosmological fluids with generalized
equations of state in order to study inflationary scenarios. In the framework
of the slow-roll approximation we find the expressions for the perturbation
parameters $\epsilon$, $\eta$ and the density perturbation spectra in terms of
the adiabatic index $\ga$ as a function of the universe scale factor. This
connection allows to find straightforwardly $\ga$ corresponding, for example,
to the simplest {\it chaotic} model and to the Harrison-Zeldovich potential and
shows its capability to be applied to more complicate situations. Finally, we
use this description to develop a new approach to the early universe dynamics,
based on a $1/N$ expansion, where $N$ is the e-fold number. To this aim, we
introduce a set of suitable dimensionless variables and show that at the
zero-th order in $1/N$, an improved slow-roll approximation is obtained.
","[{""version"":""v1"",""created"":""Mon, 31 Jul 1995 07:19:42 GMT""}]","2009-10-28"
"astro-ph/9507118","Phillip Helbig","Phillip Helbig","Predicted Lens Redshifts and Magnitudes for Gravitational Lenses","One self-unpacking uuencoded compressed tar file (created with
  uufiles) containing two PostScript files: 6 pages of text (140289 bytes) and
  6 pages of figures (3239425 bytes). Order of the figures is the same as in
  the table, in case the labels are lost by not using a4 paper. Complete copy
  of poster presented at the IAU Symposium 173 `The astrophysics of
  Gravitational Lensing' in July 1995 in Melbourne. (Due to space limitations
  no care could be taken, as we usually do, to enable printing on 8.5x11 paper.
  Paper version available on request.)","IAU Symp. 173 (1996) 21",,"hs-helbig-003","astro-ph",,"  For suitable gravitational lens systems with unknown lens redshifts, the
redshifts and brightnesses (in different colours) of the lenses are predicted
for a variety of cosmological models, for both elliptical and spiral galaxy
lenses. Besides providing hints as to which systems should be observed with a
realistic chance of measuring the lens redshifts, which are needed for detailed
lensing statistics and for modelling the lenses, these calculations give a
visual impression of the influence of the cosmological model in gravitational
lensing.
","[{""version"":""v1"",""created"":""Mon, 31 Jul 1995 13:35:46 GMT""}]","2007-05-23"
"chao-dyn/9507010","Michio Jimbo","Michio Jimbo and Hidetaka Sakai (Department of Mathematics, Kyoto
  Univ.)","A $q$-anaolg of the sixth Painlev\'e equation","8 pages, LaTeX file (Two misprints corrected)",,"10.1007/BF00398316",,"chao-dyn nlin.CD nlin.SI solv-int",,"  A $q$-difference analog of the sixth Painlev\'e equation is presented. It
arises as the condition for preserving the connection matrix of linear
$q$-difference equations, in close analogy with the monodromy preserving
deformation of linear differential equations. The continuous limit and special
solutions in terms of $q$-hypergeometric functions are also discussed.
","[{""version"":""v1"",""created"":""Mon, 31 Jul 1995 01:25:16 GMT""},{""version"":""v2"",""created"":""Tue, 15 Aug 1995 00:52:30 GMT""}]","2009-10-28"
"comp-gas/9507003","Milan Palus","M. Palu\v{s}, L. Pecen and D. Pivka (Institute of Computer Science,
  Academy of Sciences of the Czech Republic, Prague)","Estimating Predictability: Redundancy and Surrogate Data Method","14 pages, compressed and uuencoded postscript file, figures included.
  Also available by anonymous ftp at ftp://ftp.santafe.edu/pub/mp/epr",,,,"comp-gas nlin.CG",,"  A method for estimating theoretical predictability of time series is
presented, based on information-theoretic functionals---redundancies and
surrogate data technique. The redundancy, designed for a chosen model and a
prediction horizon, evaluates amount of information between a model input
(e.g., lagged versions of the series) and a model output (i.e., a series lagged
by the prediction horizon from the model input) in number of bits. This value,
however, is influenced by a method and precision of redundancy estimation and
therefore it is a) normalized by maximum possible redundancy (given by the
precision used), and b) compared to the redundancies obtained from two types of
the surrogate data in order to obtain reliable classification of a series as
either unpredictable or predictable. The type of predictability (linear or
nonlinear) and its level can be further evaluated. The method is demonstrated
using a numerically generated time series as well as high-frequency foreign
exchange data and the theoretical predictability is compared to performance of
a nonlinear predictor.
","[{""version"":""v1"",""created"":""Mon, 31 Jul 1995 09:03:16 GMT""}]","2010-01-10"
"comp-gas/9507004","Milan Palus","Milan Palu\v{s} (Institute of Computer Science, Academy of Sciences of
  the Czech Republic, Prague, and Santa Fe Institute)","Detecting nonlinearity in multivariate time series","11 pages, compressed and uuencoded postscript file, figures included.
  Also available by anonymous ftp at ftp://ftp.santafe.edu/pub/mp/multi,
  E-mail: mp@uivt.cas.cz, mp@santafe.edu",,"10.1016/0375-9601(96)00116-8",,"comp-gas nlin.CG",,"  We propose an extension to time series with several simultaneously measured
variables of the nonlinearity test, which combines the redundancy -- linear
redundancy approach with the surrogate data technique. For several variables
various types of the redundancies can be defined, in order to test specific
dependence structures between/among (groups of) variables. The null hypothesis
of a multivariate linear stochastic process is tested using the multivariate
surrogate data. The linear redundancies are used in order to avoid spurious
results due to imperfect surrogates. The method is demonstrated using two types
of numerically generated multivariate series (linear and nonlinear) and
experimental multivariate data from meteorology and physiology.
","[{""version"":""v1"",""created"":""Mon, 31 Jul 1995 09:03:38 GMT""}]","2009-10-28"
"cond-mat/9507132","Nigel Goldenfeld","G.I. Barenblatt and Nigel Goldenfeld (University of Illinois at
  Urbana-Champaign)","Does Fully-Developed Turbulence Exist? Reynolds Number Independence
  versus Asymptotic Covariance","13 Pages. Tex file and Postscript figure included in uufiles
  compressed format. Needs macro uiucmac.tex, available from cond-mat archive
  or from ftp://gijoe.mrl.uiuc.edu/pub",,"10.1063/1.868685","P-95-07-043","cond-mat chao-dyn hep-th nlin.CD",,"  By analogy with recent arguments concerning the mean velocity profile of
wall-bounded turbulent shear flows, we suggest that there may exist corrections
to the 2/3 law of Kolmogorov, which are proportional to $(\ln\,\Re)^{-1}$ at
large Re. Such corrections to K41 are the only ones permitted if one insists
that the functional form of statistical averages at large Re be invariant under
a natural redefinition of Re. The family of curves of the observed longitudinal
structure function $D_{LL}(r, \Re)$ for different values of Re is bounded by an
envelope. In one generic scenario, close to the envelope, $D_{LL}(r, \Re)$ is
of the form assumed by Kolmogorov, with corrections of $O((\lnRe)^{-2})$. In an
alternative generic scenario, both the Kolmogorov constant $C_K$ and
corrections to Kolmogorov's linear relation for the third order structure
function $D_{LLL} (r)$ are proportional to $(\ln\,\Re)^{-1}$. Recent
experimental data of Praskovsky and Oncley appear to show a definite dependence
of $C_K$ on Re, which if confirmed, would be consistent with the arguments
given here.
","[{""version"":""v1"",""created"":""Sun, 30 Jul 1995 20:25:06 GMT""}]","2009-10-28"
"cond-mat/9507133","Marat Valiev","M.M. Valiev and G.W. Fernando","Occupation numbers in density-functional calculations","10 pages, Revtex, accepted for publication by Phys.Rev.B",,"10.1103/PhysRevB.52.10697",,"cond-mat chem-ph mtrl-th",,"  It is the intention of this paper to rigorously clarify the role of the
occupation numbers in the current practical applications of the density
functional formalism. In these calculations one has to decide how to distribute
a given, fixed number of electrons over a set of single-particle orbitals. The
conventional choice is to have orbitals below the Fermi level completely
occupied and the orbitals above the Fermi level empty. Although there is a
certain confusion in literature why this choice is superior to any others, the
general belief is that it can justified by treating the occupation numbers as
variational parameters and then applying Janak's theorem or similar reasoning.
We demonstrate that there is a serious flaw in those arguments,mainly the
kinetic energy and therefore the exchange-correlation potential are not
differentiable with respect to density for arbitrary occupation numbers. It is
rigorously shown that in the present context of the density functional
calculations there is no freedom to vary the occupation numbers. The occupation
numbers cannot be considered as variational parameters.
","[{""version"":""v1"",""created"":""Sun, 30 Jul 1995 21:04:50 GMT""}]","2009-10-28"
"cond-mat/9507134","Henk Stoof","M. Bijlsma and H.T.C. Stoof","Variational Approach to the Dilute Bose Gas","29 pages of ReVTeX and 13 uuencoded figures. Submitted to Physical
  Review B",,,,"cond-mat",,"  We study the weakly-interacting Bose gas in both two and three dimensions
using a variational approach. In particular we construct the thermodynamic
potential of the gas to within ladder approximation and find by minimization an
accurate mean-field description of the dilute Bose gas. Using spin-polarized
atomic hydrogen as a specific example, we obtain an improved description of the
Bose-Einstein condensed phase in three dimensions and a signature of a phase
transition in two dimensions. The latter cannot be found by straightforward
application of perturbation theory around the ideal Bose gas.
","[{""version"":""v1"",""created"":""Mon, 31 Jul 1995 08:01:35 GMT""}]","2007-05-23"
"cond-mat/9507136","Ludvik Smrcka","S. G. Semenchinsky, L. Smrcka, and J. Stehno","Magnetotransport with two occupied subbands in a Si(100) inversion layer","4 pages. RevTex text and 4 PostScript figures in a single
  tar-compressed file produced by 'uufiles'",,"10.1016/0375-9601(95)00809-7","SSS-95-1","cond-mat",,"  We have studied an electron transport in inversion layers of high-mobility
Si(100) samples. At high electron concentrations and temperatures below 4.2 K,
two series of Shubnikov-de Haas oscillations have been observed. The
temperature damping of the second series oscillations indicates that the second
occupied subband belongs to the first energy level of the fourfold-degenerate
ladder $0'$. Samples with two occupied subbans exhibit a strong anomalous
negative magnetoresitance, reaching $\rm \approx 25 \%$ of a zero field value
at $B =$ 12 T. The resistance decrease is more pronounced for lower
temperatures and higher electron concentrations. We explain this behaviour by
an increase of the second subband mobility due to the freezing-out of the
scattering of $0'$ electrons. Based on the measured periods of SdH
oscillations, we conclude that the electrons are distributed inhomogeneously
beneath the sample gate.
","[{""version"":""v1"",""created"":""Mon, 31 Jul 1995 11:55:28 GMT""}]","2009-10-28"
